1354529976.402038	[TX->enabled]
1354529990.000785	[TX->]
1354529990.000811	[TX->enabled]
1354529990.983737	[RX->enabled]
1354529991.009137	[Discard->TX]
1354530103.766550	[Discard->RX]
1354530110.991747	[Discard->RX]
1354530118.886991	[Discard->RX]
1354530134.283177	[TX->]
1354530134.283200	[TX->enabled]
1354530135.265418	[RX->enabled]
1354530178.071660	[TX->enabled]
1354530178.074574	[RX->enabled]
1354530182.538412	[TX->]
1354530182.538433	[TX->enabled]
1354530184.571817	[RX->enabled]
1354530185.988524	[Discard->RX]
1354530331.366401	[TX->]
1354530331.366424	[TX->enabled]
1354530333.399493	[RX->enabled]
1354530342.781681	[TX->]
1354530342.781703	[TX->enabled]
1354530344.815195	[RX->enabled]
1354530357.031842	[TX->enabled]
1354530357.034994	[RX->enabled]
1354530363.561566	[TX->]
1354530363.561589	[TX->enabled]
1354530365.594208	[RX->enabled]
1354530383.891455	[TX->enabled]
1354530383.894700	[RX->enabled]
1354530387.294419	[TX->]
1354530387.294438	[TX->enabled]
1354530390.326965	[RX->enabled]
1354530412.988141	[TX->enabled]
1354530412.991167	[RX->enabled]
1354530416.700593	[TX->]
1354530416.700625	[TX->enabled]
1354530419.733922	[RX->enabled]
1354530423.882873	[TX->]
1354530423.882893	[TX->enabled]
1354530426.915811	[RX->enabled]
1354530434.050785	[TX->]
1354530434.050806	[TX->enabled]
1354530437.083957	[RX->enabled]
1354530465.099754	[TX->enabled]
1354530465.102756	[RX->enabled]
1354530468.027394	[TX->]
1354530468.027414	[TX->enabled]
1354530471.060040	[RX->enabled]
1354530491.374607	[TX->enabled]
1354530491.377651	[RX->enabled]
1354530494.482013	[TX->]
1354530494.482031	[TX->enabled]
1354530497.515918	[RX->enabled]
1354530505.824223	[TX->]
1354530505.824245	[TX->enabled]
1354530508.856606	[RX->enabled]
1354530522.964329	[TX->]
1354530522.964352	[TX->enabled]
1354530525.998343	[RX->enabled]
1354530550.572744	[TX->enabled]
1354530550.576030	[RX->enabled]
1354530647.136753	[TX->enabled]
1354530647.145206	[RX->enabled]
1354530668.495105	[TX->enabled]
1354530668.503387	[RX->enabled]
1354530683.469949	[TX->]
1354530683.469970	[TX->enabled]
1354530686.004015	[RX->enabled]
1354530729.627474	[TX->enabled]
1354530729.630843	[RX->enabled]
1354530735.520056	[TX->]
1354530735.520079	[TX->enabled]
1354530737.153147	[RX->enabled]
1354530751.115369	[TX->]
1354530751.115392	[TX->enabled]
1354530752.748551	[RX->enabled]
1354530771.496532	[TX->enabled]
1354530771.499645	[RX->enabled]
1354530774.283052	[TX->]
1354530774.283073	[TX->enabled]
1354530776.016622	[RX->enabled]
1354530779.252251	[TX->]
1354530779.252280	[TX->enabled]
1354530780.985033	[RX->enabled]
1354530808.178154	[TX->enabled]
1354530808.180477	[RX->enabled]
1354530810.771595	[Discard->TX]
1354530818.058988	[TX->]
1354530818.059008	[TX->enabled]
1354530819.841866	[RX->enabled]
1354530859.676173	[TX->enabled]
1354530859.678754	[RX->enabled]
1354530861.541671	[Discard->TX]
1354530866.149554	[TX->]
1354530866.149576	[TX->enabled]
1354530867.983262	[RX->enabled]
1354530875.566459	[TX->]
1354530875.566481	[TX->enabled]
1354530877.399378	[RX->enabled]
1354530894.246548	[TX->enabled]
1354530894.254350	[RX->enabled]
1354530918.212546	[TX->enabled]
1354530918.220449	[RX->enabled]
1354530923.073007	[TX->]
1354530923.073027	[TX->enabled]
1354530925.005494	[RX->enabled]
1354530982.616170	[TX->enabled]
1354530982.619357	[RX->enabled]
1354530986.338346	[TX->]
1354530986.338365	[TX->enabled]
1354530988.271698	[RX->enabled]
1354530996.345722	[TX->]
1354530996.345743	[TX->enabled]
1354530998.278420	[RX->enabled]
1354531009.321847	[TX->]
1354531009.321873	[TX->enabled]
1354531011.255500	[RX->enabled]
1354531012.328999	[Discard->TX]
1354531015.337133	[TX->]
1354531015.337159	[TX->enabled]
1354531017.271083	[RX->enabled]
1354531018.345006	[Discard->TX]
1354531021.353209	[TX->]
1354531021.353235	[TX->enabled]
1354531023.290083	[RX->enabled]
1354531024.361066	[Discard->TX]
1354531027.369098	[TX->]
1354531027.369125	[TX->enabled]
1354531029.302100	[RX->enabled]
1354531030.377203	[Discard->TX]
1354531033.385140	[TX->]
1354531033.385165	[TX->enabled]
1354531035.318411	[RX->enabled]
1354531036.393003	[Discard->TX]
1354531039.401136	[TX->]
1354531039.401161	[TX->enabled]
1354531041.334838	[RX->enabled]
1354531042.409131	[Discard->TX]
1354531045.417192	[TX->]
1354531045.417218	[TX->enabled]
1354531047.349199	[RX->enabled]
1354531048.425129	[Discard->TX]
1354531051.433136	[TX->]
1354531051.433169	[TX->enabled]
1354531053.365073	[RX->enabled]
1354531054.441131	[Discard->TX]
1354531057.449284	[TX->]
1354531057.449311	[TX->enabled]
1354531059.383412	[RX->enabled]
1354531060.457227	[Discard->TX]
1354531063.465206	[TX->]
1354531063.465232	[TX->enabled]
1354531065.397985	[RX->enabled]
1354531066.473177	[Discard->TX]
1354531069.481215	[TX->]
1354531069.481242	[TX->enabled]
1354531071.414935	[RX->enabled]
1354531072.489211	[Discard->TX]
1354531075.497165	[TX->]
1354531075.497191	[TX->enabled]
1354531077.430348	[RX->enabled]
1354531078.505286	[Discard->TX]
1354531081.512974	[TX->]
1354531081.513004	[TX->enabled]
1354531083.445998	[RX->enabled]
1354531084.521169	[Discard->TX]
1354531087.529336	[TX->]
1354531087.529364	[TX->enabled]
1354531092.836764	[TX->enabled]
1354531092.843638	[RX->enabled]
1354531093.539002	[Discard->TX]
1354531121.751775	[TX->]
1354531121.751797	[TX->enabled]
1354531123.684962	[RX->enabled]
1354531124.751094	[Discard->TX]
1354531127.750788	[TX->]
1354531127.750813	[TX->enabled]
1354531129.684111	[RX->enabled]
1354531130.750732	[Discard->TX]
1354531140.179991	[TX->]
1354531140.180014	[TX->enabled]
1354531142.113353	[RX->enabled]
1354531153.346650	[TX->]
1354531153.346671	[TX->enabled]
1354531155.279390	[RX->enabled]
1354531159.770529	[TX->]
1354531159.770552	[TX->enabled]
1354531161.703460	[RX->enabled]
1354531165.743379	[TX->]
1354531165.743402	[TX->enabled]
1354531167.676481	[RX->enabled]
1354531190.358790	[TX->enabled]
1354531190.368400	[RX->enabled]
1354531217.983506	[TX->]
1354531217.983530	[TX->enabled]
1354531219.916560	[RX->enabled]
1354531222.616273	[RX->]
1354531230.255264	[TX->]
